X.1,X.2
-0.00732604009207316,-0.00553634632115996
-0.0438392051244207,-0.0726677030545653
-0.00256410396893791,0.0066939632627987
0.0140218995903192,0.0363941184577254
0.00630916919326463,0.0267999114135438
-0.0152094186635288,-0.0419244345054213
0.0126905256440448,0.00578872817624498
0.00503145715536713,0.00647251450561726
0.0174133753251975,0.0441712183131378
0.0085942824873344,-0.00343524899832071
-0.0110634195442554,-0.0229735129749766
-0.0199756954236436,0
-0.0126905256440448,-0.0028208763416413
0.0126905256440448,-0.0149415799981991
0.00878850603307901,0.0177624563398404
-0.0189280098855189,-0.0148991759298251
-0.027115928615888,-0.0341727180625719
0.00652318033912369,-0.00667906007967156
-0.00652318033912369,-0.0256424306133378
0.00261438057407126,-0.00306044615310608
0.0129703504426271,0.0159638509890141
-0.0434564754654594,-0.0384367068410727
0.0120402792320804,0.00936044275956371
-0.024227295335324,-0.0299470763679519
-0.0388937911212737,-0.0202027073175195
-0.012829826732718,-0.0214529679513134
0.0254971319334838,0.00416147084125207
0.0330153782541942,0.0172914971100613
-0.00542742173536537,0.0137821395145967
0,0
-0.0459370951870255,-0.0277568839986642
-0.0259754864032606,-0.015012792389185
0.0330727482740223,0.0281708769666964
0,0.0170113458265364
-0.00709726187076165,0
0.033616610798985,0.010387628361578
0.00686344492498248,-0.00318471606752002
-0.0193376191501582,-0.0136493488003779
-0.0140451747030477,0
0.0196084713883764,0.00322841281211916
-0.0196084713883764,0.0104209359882588
0.00704724551540314,0.0166077363996608
0.0194721034128202,0
0.0217992283425843,0.0301297414520292
0.0133870807824592,0.0255460924276965
-0.0269558099885281,0
-0.0123712918025467,-0.00297177038915741
-0.0139278017444688,-0.0195348060206424
0.02081962778239,0.0225065764097998
-0.0264455216645585,-0.0126914730771408
-0.00707717037408506,-0.0136159440923151
-0.0215370851443839,-0.02311350968716
-0.0131484728435061,0.0100815122965838
0.03468555798789,0.0363676441708747
0.0127030642562536,0.00962613875177398
-0.0127030642562536,-0.0163450890005192
0.052570887009338,0.0192884318171163
0.00671594196543701,-0.00663474604855674
0.0251169846077741,0.0161412161793852
-0.0304861250228323,-0.0095064701308285
0.0199873409246125,0.0346605092472143
-0.00661815784247821,-0.0186251802339221
0.0131928034845634,0.00288808865007351
0.0560656369854917,0.0374999722552145
-0.0187622764555226,-0.0182205461135281
0.0187622764555226,0.011950933099933
-0.0250954198525455,-0.0283505876330081
0.00633314339702284,-0.0254837234231022
-0.0178348676360343,-0.00665929208997662
0,-0.00297397988712644
0.00512821636691951,0.00963327197710306
0.0063735078720919,0.00368053415112524
0.0126264303728121,0.0253912806708518
0.0124689894797334,0.0128115631342003
0.020846861639523,0
0.0168475705726117,-0.0128115631342003
-0.022934016629014,-0.00358809139887484
-0.0122851667945776,0.0163996545330751
-0.0124379712922171,-0.0228908421289029
-0.0253498998955264,-0.0226866663674166
0.0127552749751261,0.0226866663674166
0.00631714040126141,-0.0131101659242079
-0.00631714040126141,0
0.0188329483330918,0
0.0245712607305055,0.0416427719597787
-0.00608644605640229,-0.00918409846450574
0.0169495583137733,-0.0128573199752373
-0.00843886864586452,0.0128573199752373
-0.0183267194055654,0
0.0183267194055654,0.027993430422002
0.0179968864519697,0.0061919702479214
0,-0.0061919702479214
0.0176787161687941,0.0279024566188224
0.0287872497944375,0.0120081496283966
0,-0.0275647704249193
0.0168827870387509,0.012195273093818
0.0220759516992,0.0298529631496813
-0.0220759516992,-0.00853303503794889
0,-0.0119364812459346
-0.0112234623698493,-0.0120806838347991
-0.0286224461773505,0.0120806838347991
0.0172715865086608,-0.0154624929421798
0,0.00607904607638199
-0.0057241140838884,-0.00269723696900126
0.00229357898709948,0.00873955142496419
0,-0.0148350664039412
0.0113896447643578,0.012154099650683
-0.0113896447643578,0
-0.00574384117925231,-0.00268817366180008
0.0114548789747664,0.00268817366180008
0.022523474667083,0.0153183148488512
0.0055524851147859,0.0241604961249364
0.0549411180313011,0.0229601922815008
0,0
0.0052274034351516,0.00878850603307946
0.0103735370073279,-0.00312989300892763
0.0214403312378697,0.02599156215219
-0.0101523714640179,0.0109357104400285
-0.0112879597738518,-0.00849519672107268
-0.00829020292047344,-0.00244051371895582
-0.0157318399184141,-0.00244648440066975
0,0.0139862419747399
0.0105153439995229,0.016172859245601
-0.00524385050601106,-0.00237953711326533
0.0135772320651553,0.0165390657168998
0.0396594933513899,0.00525855725346736
-0.0060000180000972,0.018476276167573
0.015920734286845,0.0028563287057537
0,0
0,0.0102157528615994
0.0146989417664272,-0.0102157528615994
-0.00977524890464254,-0.0028563287057537
0.0204187939887595,0.0491170149649549
-0.00772950708226716,0.0027196100526421
0.014444160607908,0.0320711612553515
0.0151805571770161,0.0120262887372227
-0.00946080850422915,-0.029538012436864
-0.0567111866410812,-0.0227405576338739
0.0209066848193138,0.00763778944811744
-0.0361122489453773,-0.0230906355714655
-0.0164782307323845,0.00277700817175131
0.0215724852541275,0.0402228133831919
0.0101113096043206,0.00531350878204107
0.00601807232556339,0.00475813744641718
-0.0212236364516269,-0.0558562092098343
-0.0164782307323845,0.00777781698709568
-0.0500370471239955,-0.0257861820960228
0.00544367158117653,-0.0108479510837576
0.00649352931054814,0.0187665444970677
0.0192313619278877,0
0.0333017245490401,0.0413852161628543
0.0262641359191527,0.00485306964907384
0.00596423239167354,0
-0.0322283683108262,-0.0206529079938362
-0.0165122430724902,0.0076586807610628
-0.00521649591889117,0.0081411575836996
0.0268333953030644,0.0176806105847822
0.0573846837809526,0.0272410768067299
-0.00966191091173707,-0.00258732356495139
-0.0416313834758135,-0.0347952866533947
0.0100705785635964,0.0149097543662875
-0.0545683488177215,-0.0305899891231531
-0.00530505222969291,-0.0181473223203876
0.0365575957337976,0.0235821183063445
0,-0.00543479598595686
-0.0165463961144092,-0.0148232195365492
0.0378561827011601,0.0131870042819542
-0.0213097865867509,-0.0209605026153343
-0.0113461763873017,-0.00558972947878678
-0.0284080123721235,-0.0107073437725576
0.023207792645016,0.0345245870106097
-0.00627617122923585,-0.0210184728692875
0.0114763909563433,0
-0.0114763909563433,-0.00279877036876464
0.0114763909563433,0.0265502320941211
-0.0220250119770879,-0.0209605026153343
0.0105486210207446,0.00500418058457575
0.00627617122923585,0.0262740893701805
0.00830742056985612,0
0.0164106246938722,0.00753501950441837
0,-0.0151272468627903
0,0.00542889498411414
-0.0164106246938722,-0.0319058966905206
0,0
0,-0.0498527743753998
-0.046569260950442,0.0116823758543565
0.0578804355319651,0.0189824509122904
0.0162275366217566,0.021978906718775
-0.0111280865094074,-0.00558972947878678
0,-0.0186709808541026
0.0270964896881387,0.0186709808541026
-0.0049627893421289,0.0216254615387084
-0.0447684115228837,-0.00274649994123877
0.00415369236869356,-0.0049627893421289
-0.00623702645554802,-0.0325871531094433
0.0175715115296544,0.0253749165762929
-0.0113344850741064,-0.0111983253100294
-0.00623702645554802,-0.0279778454054371
0,0.00864807926576994
-0.0350168402372586,-0.0115474724247724
0.0118090475922425,-0.00524018666355586
-0.0118090475922425,0.0110305907982604
0.0181920479872781,0
-0.0117334679478662,-0.0168854084596921
0,-0.0352591050465629
-0.00645858003941191,0.0150923480457097
-0.0119501693706581,0.0201667570008532
-0.00767968667422814,0.0110950043249876
0.0420547145847849,0.02239542350853
0.0115486847847821,0.0118544995345489
-0.0179046383854806,-0.00845313571105821
0.00635595360069852,-0.00795458739846211
0,0.0164077231095203
0.0115486847847821,0.00280190712867334
0.0288085766317749,0.0166485532367431
-0.011218883604788,0.0425596144187961
-0.00617285910708132,-0.0251014514278425
0.00309119256967305,0.0182212972700277
0.017338527162273,0.0210202169316274
0.00302877566216075,0.0113755104637669
-0.0121705356202551,0.00256739550524543
-0.0143887374520997,0.00613498856751615
0.0204925203901172,0.028637978187529
-0.0143005501421962,-0.0373403622602906
-0.0228938198658524,-0.0118956665223089
0.0321104749707763,0.0216168993841732
-0.0237246815945027,-0.0153928129011716
0,0
0.0318465536518517,0.0194578591493411
0.0229895182246986,0.011094415359203
0.0224728558520586,0.00250438397861652
0,0.00149962537476567
0.00289435802636451,-0.00250062645935056
-0.0194558666153659,-0.0100655102451985
0.0357008487996988,-0.0117019905678886
0.0444929733433357,0.00764724603639744
-0.0416534068352576,-0.017935402625886
0,0.00154998739375634
-0.0161985438032759,-0.0129905697956492
-0.0193992504503031,0.0409893445331968
0.0598753638349256,0.0494592843014563
0.0209957507090457,0.0033389012655145
0.0054054185669079,0.0118344576470029
-0.0394004238195933,-0.0127872924022747
0.0240085400520091,0.0387989772453863
0.0332017935200457,0.0284765004409584
0.0566188939995076,0.0110792181372545
-0.0041788610749669,-0.0146506505048518
-0.01945093035483,0.00934794254254578
-0.00771542618586052,-0.025124695291074
-0.00517688817953399,-0.00683841278997788
-0.00433464051043986,0.00820050153632135
-0.012237914971347,-0.00728600673093327
0.0200267903498745,0.0208058160872739
0.00258286841825406,-0.00268937858197127
0,0.012489011570775
-0.0077687054506197,0.0044228289700019
0.0205839171434872,0.0157621476938763
0.0292785447325183,0.0155175527501861
0.0669572753723937,0.052084256088524
-0.0202499131269898,-0.0242461024654395
0.0156131196571883,0.00415110600237867
-0.00388048604907798,-0.00748444242213697
-0.0212188707532173,0.00665559861173604
-0.00637452357743618,-0.0163013014113127
-0.00963862883776878,-0.0260420266434953
0.0104376700309015,0.00904204222916194
-0.0120531792675558,-0.00128672546168396
-0.0195924634484377,-0.0168798641062504
-0.00247627035326348,0.000872600404408619
0.0389027986695991,0.0342939735778591
0.0503787268545697,0.0351930336902169
-0.0206192872027353,-0.0135164867543969
0.0318933637759535,0.0607944072807816
-0.0181000416436179,-0.0587346743177708
-0.00457666702741211,0.0106427529324389
0,-0.00326264563481615
-0.0161853244210173,-0.0181373479771185
-0.0109376090387201,-0.00751569299723709
0,0.00125654466794822
-0.0311153940920734,-0.00461507007508244
-0.00895406877816063,-0.0105686885233647
0.0218366946091746,0.0172744973905563
0.00717420374800026,0.0243461581405708
0.0328154444681581,0.0403489923339952
0.0205408515238736,0.0274201384332393
0.0112318664868587,-0.0180669915265912
-0.0271714828990155,0.00580160203953151
0.0294027965804511,0.0500198267178136
0.0154813265192764,-0.0241333412787887
0.0323885813292377,0.0145497810147313
0.0147630097749847,0.0255955471889635
0.0288878409457483,0.0592220672375334
-0.0330836512970838,-0.0452408393146739
-0.0562107612690808,-0.0462657632626198
0.0139862419747399,-0.0226253995179788
0,0.02523199194522
0.0281099589318936,-0.0363538707302005
-0.0150378773645405,0.0160676754367985
0.023530497410194,0.0116960397631911
0.0195400494714413,-0.00375799014232969
-0.00207540717871257,-0.0128838462726795
-0.00625219125904986,-0.0317733043110628
-0.0218395436079653,0.0194937946810012
0.0148465081169946,0.027044116284106
0,0.0119538218339095
-0.0105821093305369,-0.00223048419610761
-0.010695289116748,-0.000744601672526102
-0.00431035150112224,-0.00223713739835629
-0.013043663192029,-0.00561483788432904
-0.0356385154473591,-0.0270132461216153
-0.0206192872027353,-0.0131989493788756
0.00231213975837941,-0.0145643196349239
-0.0611058769390591,-0.0289642129860921
0.0393151314579137,0.0194023871467501
-0.0467073622454039,-0.0354488125043519
0,0.0278136538540195
0.0147302172404031,0.0148150857851408
0.017713828711615,-0.0372512706311263
-0.0634218264374962,-0.0078691646493434
-0.0188846813905275,-0.0197361014425455
0.0265086065011868,-0.00937373714919865
0.0125787822068602,-0.0251421999409902
0.0953101798043248,0.00830605868197098
0.0105502108951527,0.0295968418492336
0.00895528372910404,0.00211104152707353
0.00444774639823597,-0.0191617529867956
0.00736923010654822,0.0200049233571535
0.0181889336053742,0.0465200156348931
0.0171555315379823,0.0367267338106885
-0.0265724790705195,-0.00310679861545538
0.0180315018831867,-0.0125246255612113
0.00427960710236519,0.00628192093312663
-0.0150594455902313,-0.0472844490125985
-0.0138234285585548,-0.0152990372891693
-0.0252238892239487,-0.0326092835656278
-0.0289654396232542,0.00771873472050144
0.0168715658400074,0.026139768245558
0.0351175420975927,-0.00124921940043166
-0.0275417482891349,-0.0681004127039317
0.0030143202929227,0.00976483569096809
0.0274599814174903,0.0209797904691946
-0.0162365190476406,-0.00173160216427792
0.025708356710207,0.039087388708047
0.0065052632734477,0.0388199918495817
-0.0181757093702171,0.00200200267067308
-0.00441177186166364,-0.0153167041118931
0.00661038029586658,0
-0.030474301710413,-0.0342937964414411
-0.0283218317560237,-0.0148213596060542
0.0335909444360354,0.0294262509605736
-0.0143669767975378,-0.0294262509605736
-0.0168974834561539,-0.0107228134413715
0.00694715260298562,-0.0284296426558104
0.0414371898641734,0.080520376658019
-0.00964041578217456,-0.00739526788615708
-0.0142591534166714,-0.0137016883010608
-0.0338233625361131,-0.032720148550188
-0.043954338506571,-0.0200704817404929
-0.0502618347808883,-0.049230984101631
0.027120306219194,0.0101336657148052
-0.0194180858571018,-0.0368769906903164
0.0194180858571018,0.00899414347122862
0.00500418058457575,0.0278828472190877
-0.00500418058457575,0.00730596857055055
0.00250522051693691,-0.00501711428679874
0.0496238449180093,0.0697546602036119
-0.02328487376107,0.0127120355883621
0.0153167041118936,0.0371943700080486
0.0322735605502955,0.00888535732661433
0.00309358328699538,0.0100020837846846
-0.0242293994268352,-0.0722111930492315
-0.00555336611655521,-0.0423921896897723
-0.0522567864923316,-0.00357782134788387
-0.0393213049685452,-0.0430272319162111
-0.0113986328416731,-0.00892653331669147
-0.037740327982847,-0.0090069345567847
0.0324352757531536,0.0369287112331054
-0.0407111850570137,-0.0203994092818949
0.0380480676375301,0.0626338981898185
0,0.0178770839010784
0.0228480940833622,-0.00346320692461743
0.0960207715992563,0.0465988582257011
0.0424938400904926,0.030570956207475
-0.0129427006548379,0.0175094007631031
-0.0279738520424062,0.0172080898560614
0.0279738520424062,0.00193685902114771
0.02497292093138,0.0604424890411384
0.0148370674304674,0.013029500290334
0.0167948452906508,-0.043732855278908
-0.0219628154490934,-0.028578816769028
-0.0346420182034048,0.00193087528613622
0.02497292093138,0.0419324888042825
-0.0272744179196591,-0.0342460558801259
-0.0359694757403708,-0.0173783095251814
-0.0290812093008417,-0.0228536345047181
0.0393783299870853,0.0621942050278728
-0.00473934536389642,0.010432285373406
0.0426255927119614,0.0263365624136829
-0.0145206983918529,0.0118429519834042
0.00995795283343481,0.00498221671158428
0.119137132004112,0.0995931174219096
-0.0108844611984229,-0.000964475239528362
-0.00962206736406213,0.0143703574642298
0.0425883893270775,0.0210203818082153
0.0497036795343417,0.0401635971350296
0.0942791928294464,0.0721888722620001
-0.000573230167602468,0.0113120257145303
-0.0899347451187649,-0.068698969941853
0.0766589368613793,0.122636228251389
0,0
-0.105941742061867,-0.0473744783970131
0.0311630940653402,0.039807579930411
-0.0183259473046595,0.0137861462919551
-0.0238798052526694,-0.0389830767049313
0.0403254636924766,0.0441363991118369
-0.0377161993288628,-0.0241915816123224
0.00843339412837496,0.0161925710866453
0.0405118689169015,0.00645580034287141
0.0208724581704414,0.0138039001691581
0.00967359417837832,0
-0.0794913153940962,-0.017414012393258
0.0594359485807479,-0.0363006716630641
0.0807507725618599,0.0217284648039735
0.00958023669923502,0.0088727095651886
0,0
-0.128496416952787,-0.148451182533356
-0.0410080237273767,-0.0468932303094323
0.021689972882613,0.0538012019157987
0.0250414368974492,0
-0.0211478563783172,-0.00630538044622186
0.0548168720362923,0.109718475819653
-0.0154467081143066,-0.0163268932874283
0.0324683956837375,0.0528969461220852
0.0131738432181709,-0.0215684320945075
0.00533967450850348,0.049789904826349
0.018757877070557,-0.115161884955448
0.00809721023261956,-0.0200694809512449
0.076491567578072,0.0886270225743182
0.0153564044977821,0.0292525428374373
0.00471822631519725,-0.0637666183589891
0.0324185837238753,0.0463703598429341
0.00857076080932151,0.0653893900569225
0.0306499523439601,0.0432136366788649
0.0125787822068602,-0.00471032430018337
-0.0248248328695491,-0.0518401363886998
-0.00049297511474089,0.0330143689200404
0.01225205230786,0.0335887772436441
0.00388916387152527,-0.0680960551247165
0.018269738930174,0.00645323659200114
-0.0100551481614604,-0.0515277029627685
-0.0121037546402389,-0.0277318708991299
0.0188184081658798,-0.0129381858718993
0.00429287566018699,-0.0325366445298685
0,0
-0.00333730941451815,0.040642606233829
0.0071377890482922,0.0178695246993001
-0.0124047392178026,-0.0267897081879638
-0.00288461738485957,-0.0486815629529915
0.027073607985586,0.0191987828013307
-0.00469704949986927,-0.056961038925659
-0.00898563624534754,0.0231173425538791
0.0141511795462432,0.0388646274218796
0.000468274417360526,-0.00278629324868307
-0.00563381771825622,0.0105468643485374
0.0292296383149386,0.0223869573227113
-0.00504241270093431,-0.0174296351352834
0.0735169361818291,-0.0608822099344608
-0.0630025536029013,0.0182270343325448
0.03353768375572,0.00827984744511223
0.0358492286256498,0.0472047657601617
-0.0288378063878456,-0.043232002305758
-0.00613230130206377,0.027100415306641
-0.0204179307920573,-0.00580513033148833
0.000896459047037279,-0.0108711872036391
0.00447028013090378,0.0139161722553403
-0.0285022686874856,-0.0527782053473875
-0.00690769497824739,0.0141764272035863
-0.0229035484859943,-0.0264896874369431
0,-0.0106762579913418
0.00188946678792101,0.0180238296217361
0.0210140816980733,-0.0504459999020441
0.0522170819821142,0.0795924867022215
0.0353332748088211,0.0461321029879556
-0.00211909382117659,-0.0109231015054698
-0.0262211454966739,-0.0238966636537579
0.02239542350853,0.0084010575312825
-0.00984386292653028,-0.0782781379098925
-0.0182296714916612,-0.0343592080669355
0.017799471442006,0.00373832211060687
0.0136754267996757,-0.0402909373802753
0.0012725346361977,0.0147817601484395
0.00423012475111051,0.0082592591485966
0.0204728270159524,0.0684654731307579
0.0151860090538829,-0.00147819686931117
0.0105349434631803,-0.0251660974477019
0.0175793580176591,0.0756454512079787
-0.0111510514296871,-0.00564176390666793
0.000400400405749846,-0.00795232819049518
0.012333555984442,0.0443401782594721
-0.0207758171806054,-0.0454814052021635
0.0671340597827101,0.0234176309675913
-0.00567860696884326,-0.0058733213166815
0.00794105137281287,-0.006754880736493
0.0201349084090556,-0.0397517776109977
-0.0254219297879628,0.00205489577665663
0.00867111936314746,-0.0330928990489809
-0.0231641266657143,-0.0439971826705898
-0.0104268177703211,-0.045690759430145
-0.0513750237815729,-0.0647153714342563
0.0286021511616212,0.0330522346170543
0.0316618200371974,0.0236737467837234
0.00575485954267707,-0.0209396370832549
-0.0127046944655533,-0.0238312089610031
-0.0140462707339908,-0.00174916959063509
-0.0178399181283311,-0.246076071619317
-0.0678506669081744,-0.205608977102734
0.0841176393720464,0.149424773110896
0.0457684184555811,0.127056186586064
0.0441248049089378,0.0251300556915961
-0.0163194918286012,0.079353980851709
0.0242020120408708,0.00187722976096483
-0.0216458667746928,-0.0273781358622647
0.0195022432314413,-0.0155403282839046
-0.0136840450004541,-0.0709805262895271
-0.050568394029602,-0.0836923467610857
0.04073045715006,-0.119269514690602
0.0109250904564497,-0.065981374113846
0.0204344805284711,0.0451689683679115
-0.00426743179621969,-0.0982587918816975
-0.00214056449911082,0.0508871794514438
0.00711746776886413,0.0309386955990076
0.0358736011790866,0.00106837616999877
-0.0151674744990702,0.037206282576296
-0.0738675329502874,-0.0228938198658528
-0.0342368927593957,-0.0524019419512145
0.00309119256967261,0.0768377821688824
-0.0143775548343603,-0.0207583997717804
0,0
0.0136056520557784,-0.00315126311198988
0.0489740045964595,-0.0255741162030696
0.0350406085863297,0.0463973568836504
-0.0135813381338687,-0.0394062017617207
-0.00252206943271016,0.0117209652981565
0.0409951397029231,0.0832968595852144
-0.0160561913556707,-0.162060371654133
-0.0159606154550862,-0.0529535468253641
0.0124357616116506,-0.00606062461169099
-0.0170944333593002,0
0.00680152971047798,-0.0530545629558898
-0.00393208728252503,-0.113944259349218
0.000716075934644067,-0.0313779846866091
-0.0021497679364928,-0.0149367974945105
0.00785999044737684,-0.0580883375203793
-0.00249421116300308,0.0840831172105414
0.0305662299416896,0.104993879540062
-0.0216867540900143,-0.0240492552326699
-0.00247831601446702,-0.0883030092385795
-0.0128435586406122,0.0204685508553948
0.0199082294928035,0.0745730283563937
0.00210970542384992,0.089247513878477
0.00035118525382849,0.0432759834818217
0.00105281638080568,-0.0250161943490674
0.006642219840995,0.00180777391805487
0.0121213605323449,0.0487614948556301
0.0238106486937184,0.0243569106905031
0.0356591099064203,0.0586806023570987
0.0208641816511435,0.0224376749341846
